tweet_year,tweet_month,tweet_days,tweet_hour,tweet_day,is_weekend,retweet_count,reply_count,like_count,quote_count,impression_count,engagement
2013,10,14,11.104247104247104,0,0,1065,456,685,0,0,707.4
2013,10,15,11.193956430077302,1,0,664,293,266,1,0,396.2
2013,10,16,10.514376996805112,2,0,540,505,433,4,0,493.9
2013,10,17,10.946714031971581,3,0,519,349,396,0,0,414.1
2013,10,18,12.053294573643411,4,0,540,325,231,0,0,361.3
2013,10,19,10.92548596112311,5,1,858,640,820,6,0,759.4
2013,10,20,10.608856088560886,6,1,588,338,321,1,0,407.9
2013,10,21,11.001855287569573,0,0,854,361,305,0,0,492.1
2013,10,22,12.490761271249076,1,0,1128,527,506,8,0,701.0
2013,10,23,11.671214188267394,2,0,4273,711,3846,3,0,2720.1
2013,10,24,11.854215918045705,3,0,4141,318,1541,6,0,1831.8
2013,10,25,11.285014691478942,4,0,970,403,528,1,0,610.6
2013,10,26,10.74520856820744,5,1,438,280,300,1,0,333.4
2013,10,27,11.958041958041958,6,1,4706,523,213,0,0,1684.9
2013,10,28,11.738434163701067,0,0,618,305,586,0,0,483.20000000000005
2013,10,29,11.703703703703704,1,0,776,300,326,0,0,450.6
2013,10,30,10.743298131600325,2,0,1134,340,530,3,0,635.2
2013,10,31,12.349726775956285,3,0,1123,272,400,0,0,565.7
2013,11,1,11.223894637817498,4,0,1181,691,659,1,0,828.4
2013,11,2,11.020661157024794,5,1,6165,4241,9512,1,0,6399.5
2013,11,3,10.59604190919674,6,1,501,256,305,0,0,344.2
2013,11,4,11.034739454094293,0,0,1945,467,954,1,0,1056.5
2013,11,5,11.803530314658481,1,0,1307,452,628,1,0,761.3
2013,11,6,11.260906757912746,2,0,1328,465,708,2,0,796.8
2013,11,7,11.436440677966102,3,0,637,346,364,0,0,438.7
2013,11,8,11.241890639481001,4,0,1415,583,2797,2,0,1496.8000000000002
2013,11,9,11.038539553752535,5,1,82306,24174,101432,2,0,64791.0
2013,11,10,11.35287356321839,6,1,951,453,642,0,0,659.1
2013,11,11,11.947280334728033,0,0,604,377,367,0,0,442.1
2013,11,12,11.408750719631549,1,0,2828,726,1697,3,0,1647.9
2013,11,13,11.00724233983287,2,0,2593,531,1107,0,0,1322.4
2013,11,14,12.002758620689654,3,0,1952,629,1107,0,0,1169.3
2013,11,15,11.049295774647888,4,0,1153,505,537,4,0,709.0
2013,11,16,11.092406221408966,5,1,569,248,301,0,0,360.2
2013,11,17,11.095628415300547,6,1,1260,311,476,0,0,645.2
2013,11,18,12.287759484609879,0,0,2026,1247,1862,2,0,1665.2
2013,11,19,10.880090497737557,1,0,1430,392,515,4,0,740.3
2013,11,20,11.464230171073094,2,0,4751,796,4705,0,0,3155.2
2013,11,21,11.675825973176316,3,0,2735,580,690,0,0,1259.5
2013,11,22,11.036194895591647,4,0,1687,479,686,2,0,903.5
2013,11,23,9.475982532751091,5,1,1433,404,374,0,0,703.7
2013,11,24,10.23030303030303,6,1,877,394,513,0,0,574.6
2013,11,25,11.562672556598564,0,0,1158,487,823,0,0,789.1
2013,11,26,11.338226658837346,1,0,1334,597,800,3,0,879.0
2013,11,27,11.844444444444445,2,0,860,385,655,0,0,608.5
2013,11,28,10.924904214559387,3,0,1369,820,1426,0,0,1166.5
2013,11,29,11.135755258126196,4,0,5787,377,1899,3,0,2456.6000000000004
2013,11,30,11.266304347826088,5,1,1159,370,1054,6,0,811.9
2013,12,1,11.446259673258814,6,1,6147,1307,6068,2,0,4187.3
2013,12,2,12.689763779527558,0,0,2996,437,905,0,0,1345.1
2013,12,3,11.111761263897016,1,0,12228,711,6894,5,0,6021.0
2013,12,4,11.23076923076923,2,0,3351,673,3118,0,0,2209.9
2013,12,5,11.848139711465452,3,0,1219,490,1320,4,0,957.7
2013,12,6,11.85,4,0,1653,821,2205,1,0,1485.8
2013,12,7,10.29688972667295,5,1,118257,43326,144074,12,0,96029.7
2013,12,8,12.30451415455241,6,1,613,342,364,0,0,429.9
2013,12,9,11.671319796954315,0,0,1594,965,2075,0,0,1486.7
2013,12,10,11.64864864864865,1,0,1040,362,1753,1,0,982.6999999999999
2013,12,11,12.180040458530007,2,0,1419,385,853,0,0,835.6
2013,12,12,11.63888888888889,3,0,4130,531,1549,2,0,1916.1
2013,12,13,11.010329244673983,4,0,2706,718,1020,0,0,1405.0
2013,12,14,10.895292207792208,5,1,4346,1051,4546,17,0,3088.0
2013,12,15,12.714750542299349,6,1,10400,858,1830,0,0,4012.2
2013,12,16,11.043433827286663,0,0,1394,559,903,1,0,912.7
2013,12,17,11.010620458356623,1,0,8890,1045,2249,1,0,3759.7
2013,12,18,11.46987951807229,2,0,7011,1036,9804,1,0,5458.9
2013,12,19,11.002717391304348,3,0,1505,650,1382,0,0,1126.1
2013,12,20,10.65533522190746,4,0,3798,5371,7808,0,0,5630.2
2013,12,21,11.263218390804598,5,1,2330,544,2656,11,0,1713.4
2013,12,22,12.153652392947103,6,1,687,204,326,2,0,385.5
2013,12,23,12.529499626587006,0,0,1548,401,825,0,0,872.3000000000001
2013,12,24,10.55462885738115,1,0,687,280,367,3,0,428.2
2013,12,25,10.34943820224719,2,0,931,213,303,0,0,455.4
2013,12,26,10.965714285714286,3,0,1101,331,567,0,0,632.8000000000001
2013,12,27,11.35797342192691,4,0,1603,387,936,0,0,916.5
2013,12,28,10.195054945054945,5,1,902,331,719,0,0,618.7
2013,12,29,10.829767441860465,6,1,825,300,299,1,0,457.2
2013,12,30,11.110576923076923,0,0,1152,494,724,0,0,760.4
2013,12,31,9.922378199834847,1,0,518,828,372,7,0,598.2
2014,1,1,9.730978260869565,2,0,101,202,129,0,0,149.8
2014,1,2,11.260579064587974,3,0,2254,357,587,0,0,995.1
2014,1,3,11.521444695259593,4,0,2351,249,754,0,0,1031.1
2014,1,4,10.712727272727273,5,1,1921,118,209,0,0,686.2
2014,1,5,10.383877159309021,6,1,1056,170,342,0,0,487.4
2014,1,6,17.183271832718326,0,0,2221,333,767,0,0,1029.6
2014,1,7,11.634782608695652,1,0,3754,732,1552,2,0,1884.6000000000001
2014,1,8,11.09796672828096,2,0,1947,545,723,0,0,1019.0
2014,1,9,12.055813953488371,3,0,2040,517,844,0,0,1072.0
2014,1,10,8.688392530208715,4,0,2959,489,885,1,0,1348.8
2014,1,11,9.643527204502814,5,1,1943,381,1130,0,0,1074.3
2014,1,12,11.358117326057299,6,1,1883,1023,2006,0,0,1575.8999999999999
2014,1,13,11.317147192716236,0,0,6357,1845,6183,6,0,4500.0
2014,1,14,12.025956284153006,1,0,7138,742,10557,1,0,5605.299999999999
2014,1,15,10.84990253411306,2,0,1756,418,1065,2,0,1013.5
2014,1,16,12.223790322580646,3,0,3906,544,1385,1,0,1804.8999999999999
2014,1,17,10.056590257879655,4,0,16910,1179,23148,2,0,12489.0
2014,1,18,10.682815356489945,5,1,2585,555,5143,0,0,2540.3999999999996
2014,1,19,11.138666666666667,6,1,1296,386,504,0,0,694.4
2014,1,20,11.799007444168735,0,0,2570,1116,3572,0,0,2289.0
2014,1,21,11.98087818696884,1,0,6250,2393,6838,20,0,4883.6
2014,1,22,12.22427293064877,2,0,1989,1091,1458,1,0,1470.5
2014,1,23,11.190927555856465,3,0,3096,599,2014,3,0,1772.6000000000001
2014,1,24,10.544655929721815,4,0,667,373,339,2,0,451.0
2014,1,25,10.151798561151079,5,1,52719,17653,106917,467,0,54952.0
2014,1,26,10.783832879200727,6,1,1110,348,400,1,0,592.2
2014,1,27,12.77319587628866,0,0,17736,2181,12710,20,0,10006.2
2014,1,28,11.525225703664365,1,0,3103,415,1516,1,0,1551.7
2014,1,29,10.913862718707941,2,0,4142,962,4779,381,0,3061.1
2014,1,30,12.367332382310984,3,0,828,649,471,0,0,649.3000000000001
2014,1,31,10.100790513833992,4,0,3478,737,1309,3,0,1730.8999999999999
2014,2,1,11.186363636363636,5,1,3534,882,3789,0,0,2549.7000000000003
2014,2,2,10.291592128801431,6,1,3373,858,2335,0,0,2055.6
2014,2,3,11.48407643312102,0,0,1173,696,733,1,0,850.2
2014,2,4,12.474158653846153,1,0,1072,528,1326,0,0,930.6
2014,2,5,11.584233947870311,2,0,1253,587,1049,0,0,925.4
2014,2,6,11.908923076923077,3,0,1372,519,807,0,0,861.3000000000001
2014,2,7,10.135507246376811,4,0,1407,409,822,0,0,832.3
2014,2,8,10.480960264900663,5,1,887,341,675,1,0,605.0
2014,2,9,11.426275992438564,6,1,13177,13334,24055,90,0,16503.2
2014,2,10,11.655643421998562,0,0,1055,304,1521,2,0,894.4
2014,2,11,10.93482983345402,1,0,2539,929,1706,1,0,1645.1
2014,2,12,11.50226586102719,2,0,3248,1203,4062,2,0,2674.2000000000003
2014,2,13,10.728338762214984,3,0,1144,413,513,0,0,662.3
2014,2,14,10.81011673151751,4,0,2065,726,2063,7,0,1528.8
2014,2,15,11.294343240651965,5,1,1945,648,1947,3,0,1426.8
2014,2,16,10.648892534864643,6,1,6472,422,4464,0,0,3449.6000000000004
2014,2,17,11.200309358081979,0,0,1221,349,1421,1,0,932.2
2014,2,18,10.757679180887372,1,0,2049,355,687,0,0,962.8
2014,2,19,10.892015209125475,2,0,1754,910,4773,1,0,2322.1
2014,2,20,11.568994889267461,3,0,3619,1031,2730,1,0,2317.1
2014,2,21,15.670833333333333,4,0,4236,660,4715,3,0,2949.3
2014,2,22,9.044,5,1,1056,306,608,0,0,621.6
2014,2,23,11.132933104631217,6,1,864,242,1536,1,0,816.8000000000001
2014,2,24,12.108196721311476,0,0,1458,431,979,0,0,903.5
2014,2,25,11.396634615384615,1,0,2036,903,1548,0,0,1436.4
2014,2,26,11.638356164383561,2,0,2186,1476,2659,155,0,2043.9
2014,2,27,11.65046604527297,3,0,1655,472,1154,0,0,1031.5
2014,2,28,11.748006379585327,4,0,3410,571,1501,0,0,1701.7
2014,3,1,10.687380497131931,5,1,1449,306,1017,0,0,862.2
2014,3,2,10.863128491620111,6,1,750,322,475,1,0,496.3
2014,3,3,11.675559380378658,0,0,6650,842,7927,2,0,4709.9
2014,3,4,12.022996515679443,1,0,1160,360,1073,0,0,813.9000000000001
2014,3,5,11.301790281329923,2,0,5064,867,4746,5,0,3289.8
2014,3,6,11.406702208682407,3,0,2074,504,968,0,0,1114.2
2014,3,7,11.697108066971081,4,0,664,322,509,1,0,480.7
2014,3,8,10.89502262443439,5,1,468,310,290,0,0,351.4
2014,3,9,10.234390009606148,6,1,5021,821,4334,1,0,3134.9
2014,3,10,11.066091954022989,0,0,1819,598,1335,0,0,1185.4
2014,3,11,11.563514269725797,1,0,3509,481,970,2,0,1536.1
2014,3,12,11.140612725844463,2,0,1209,343,727,0,0,718.0
2014,3,13,11.896423248882265,3,0,3527,771,1658,4,0,1863.9
2014,3,14,12.309090909090909,4,0,3416,926,3741,0,0,2517.5
2014,3,15,11.49954170485793,5,1,466,208,310,1,0,316.0
2014,3,16,11.136229022704837,6,1,868,264,374,2,0,478.2
2014,3,17,11.851797505502567,0,0,1251,1572,1459,16,0,1441.8
2014,3,18,10.962430055955236,1,0,671,505,664,0,0,602.5
2014,3,19,12.076155938349954,2,0,852,391,570,0,0,583.0
2014,3,20,11.644320297951582,3,0,4501,450,4882,10,0,2994.9
2014,3,21,11.316880552813425,4,0,782,366,659,2,0,578.6999999999999
2014,3,22,10.7519042437432,5,1,1439,286,972,0,0,837.6999999999999
2014,3,23,11.629766297662977,6,1,3433,1620,4042,3,0,2890.5
2014,3,24,10.106074342701723,0,0,5162,689,3579,3,0,2897.9
2014,3,25,11.427471876850207,1,0,3649,301,708,2,0,1427.5
2014,3,26,11.045382165605096,2,0,8369,25578,14735,0,0,17162.399999999998
2014,3,27,10.808960270498732,3,0,2688,625,2982,0,0,1951.0
2014,3,28,11.080684596577017,4,0,1237,290,666,0,0,686.9
2014,3,29,11.00829383886256,5,1,823,386,491,1,0,548.6
2014,3,30,11.208333333333334,6,1,4221,626,2181,1,0,2171.0
2014,3,31,10.885215794306703,0,0,1900,398,1948,0,0,1313.6
2014,4,1,10.64,1,0,1196,278,745,0,0,693.5
2014,4,2,11.770403587443946,2,0,909,261,548,0,0,541.5
2014,4,3,11.66824644549763,3,0,1695,351,2143,0,0,1291.8000000000002
2014,4,4,11.414008755472171,4,0,1560,351,1126,0,0,946.2
2014,4,5,10.914678899082569,5,1,1275,602,807,1,0,865.4
2014,4,6,11.980083857442349,6,1,489,179,262,0,0,296.9
2014,4,7,11.690355329949238,0,0,2550,606,2023,2,0,1614.3
2014,4,8,11.67986111111111,1,0,5133,663,2350,3,0,2510.1000000000004
2014,4,9,11.129598662207357,2,0,80875,1779,13808,308,0,29116.5
2014,4,10,11.312735493594575,3,0,2075,443,2550,128,0,1564.7
2014,4,11,11.52514506769826,4,0,2389,579,1427,1,0,1376.4
2014,4,12,10.395904436860068,5,1,1758,707,2446,0,0,1544.0
2014,4,13,11.898601398601398,6,1,1228,205,603,1,0,631.3
2014,4,14,12.093343534812547,0,0,3799,2073,6314,0,0,3863.1
2014,4,15,12.639586410635156,1,0,3451,339,2529,2,0,1929.6
2014,4,16,11.643239113827349,2,0,1262,485,1044,0,0,885.8
2014,4,17,11.514482758620689,3,0,950,382,603,0,0,618.7
2014,4,18,11.145261293179805,4,0,894,926,708,1,0,851.0
2014,4,19,10.477644492911669,5,1,1039,262,472,3,0,558.1
2014,4,20,10.44731977818854,6,1,45687,1492,41474,7922,0,26745.1
2014,4,21,11.36943231441048,0,0,2803,445,676,0,0,1221.7
2014,4,22,11.14485294117647,1,0,3376,546,7174,1,0,3383.4
2014,4,23,11.727758007117437,2,0,596,232,377,0,0,384.7
2014,4,24,10.886386898669397,3,0,498,212,288,0,0,320.6
2014,4,25,10.729889923793396,4,0,1747,467,2313,1,0,1404.8
2014,4,26,10.790147783251232,5,1,918,330,1081,0,0,731.7
2014,4,27,11.304480651731161,6,1,770,270,797,0,0,578.1
2014,4,28,10.367634124890062,0,0,20761,7767,33171,6,0,19286.399999999998
2014,4,29,10.745562130177515,1,0,1780,358,1215,5,0,1041.7
2014,4,30,11.537735849056604,2,0,1359,827,1315,0,0,1133.0
2014,5,1,12.072192513368984,3,0,5262,794,3515,3,0,2950.7
2014,5,2,11.064280496712929,4,0,2907,659,2741,0,0,1958.0
2014,5,3,11.046958377801493,5,1,772,246,383,1,0,444.9
2014,5,4,11.40650406504065,6,1,14010,411,9803,39,0,7308.3
2014,5,5,11.669058295964126,0,0,2758,703,3422,1,0,2135.2
2014,5,6,11.692667706708269,1,0,2047,483,1470,0,0,1248.3
2014,5,7,11.437397034596376,2,0,9737,3141,26647,2,0,12171.600000000002
2014,5,8,11.83320811419985,3,0,3635,516,2278,0,0,1980.3
2014,5,9,11.283763277693476,4,0,37728,4082,42034,14,0,25561.4
2014,5,10,10.622969837587007,5,1,487,265,328,0,0,350.5
2014,5,11,11.312753036437247,6,1,2656,623,3158,0,0,1993.4
2014,5,12,12.045302013422818,0,0,3029,613,3335,2,0,2154.3999999999996
2014,5,13,12.03130644190247,1,0,2199,751,889,1,0,1226.8
2014,5,14,12.294,2,0,1767,557,849,0,0,1007.6
2014,5,15,11.181045751633986,3,0,1362,381,1283,1,0,945.9
2014,5,16,11.303370786516854,4,0,655,303,424,0,0,444.90000000000003
2014,5,17,11.157620041753653,5,1,1870,2296,1326,1,0,1877.2
2014,5,18,11.119666048237477,6,1,751,411,583,2,0,564.6
2014,5,19,12.781153130812152,0,0,1456,453,1183,1,0,972.9
2014,5,20,11.60345789180145,1,0,1517,644,612,3,0,896.3
2014,5,21,11.380894060012247,2,0,2093,394,727,0,0,1003.6
2014,5,22,10.926193921852388,3,0,1129,346,546,0,0,640.9
2014,5,23,11.668367346938776,4,0,1974,1187,2947,4,0,1951.1
2014,5,24,11.076152304609218,5,1,823,229,401,0,0,458.8
2014,5,25,10.819623389494549,6,1,1142,396,991,1,0,798.3
2014,5,26,11.103797468354431,0,0,8981,2831,12459,0,0,7564.4
2014,5,27,12.020316027088036,1,0,3872,3617,7544,0,0,4871.6
2014,5,28,11.425154320987655,2,0,1023,375,623,0,0,643.8
2014,5,29,12.14327917282127,3,0,2713,1191,2275,1,0,1972.8
2014,5,30,12.209889001009081,4,0,5665,1618,16270,5,0,7227.7
2014,5,31,10.909381663113006,5,1,4304,1699,3827,0,0,3118.9
2014,6,1,11.429145728643215,6,1,2246,663,2354,0,0,1645.2
2014,6,2,11.854501607717042,0,0,3114,1121,6829,0,0,3431.3
2014,6,3,10.957975986277873,1,0,1260,412,1229,0,0,911.5
2014,6,4,10.662650602409638,2,0,2881,715,2606,2,0,1932.1
2014,6,5,11.758471521268925,3,0,2102,528,2066,0,0,1461.6
2014,6,6,10.518548387096773,4,0,1656,423,1557,3,0,1133.1
2014,6,7,11.499480789200415,5,1,1976,939,2775,2,0,1800.9
2014,6,8,11.232070365358593,6,1,13035,3733,31298,0,0,14793.099999999999
2014,6,9,11.669939577039274,0,0,11115,959,12453,5,0,7454.0
2014,6,10,12.029352901934622,1,0,5504,1021,5321,1,0,3655.9
2014,6,11,9.667293233082706,2,0,2299,520,762,0,0,1126.3
2014,6,12,11.179783950617283,3,0,1947,388,1380,3,0,1153.3
2014,6,13,11.221366698748797,4,0,3865,689,3479,1,0,2478.7999999999997
2014,6,14,11.430274135876044,5,1,659,328,385,1,0,444.4
2014,6,15,11.036654135338345,6,1,2497,2921,1105,0,0,2249.0
2014,6,16,12.229038854805726,0,0,748,316,463,1,0,489.7
2014,6,17,11.60781476121563,1,0,14956,13419,31064,0,0,19173.600000000002
2014,6,18,11.351587301587301,2,0,1840,565,1969,0,0,1368.7
2014,6,19,11.643879173290937,3,0,2054,539,2194,0,0,1490.0
2014,6,20,11.364321608040202,4,0,1349,530,1149,0,0,961.4
2014,6,21,10.868621064060804,5,1,4397,2090,4139,1,0,3396.8
2014,6,22,11.10010764262648,6,1,808,259,502,0,0,496.6
2014,6,23,11.317032040472176,0,0,1295,387,677,2,0,746.4
2014,6,24,11.620058565153734,1,0,974,736,588,1,0,763.0
2014,6,25,13.616915422885572,2,0,9570,1273,5163,3,0,4929.1
2014,6,26,8.56704469646431,3,0,2843,674,1951,0,0,1707.8
2014,6,27,9.834733893557424,4,0,3891,485,1548,2,0,1825.7
2014,6,28,12.415159944367177,5,1,1372,447,1144,10,0,933.6
2014,6,29,11.27073732718894,6,1,1830,372,773,1,0,929.7
2014,6,30,11.15820698747528,0,0,1902,644,2369,0,0,1538.9
2014,7,1,11.990105540897098,1,0,2269,581,1407,1,0,1335.2
2014,7,2,10.913857677902621,2,0,1185,945,2714,0,0,1547.7
2014,7,3,10.214490674318508,3,0,1562,502,1094,0,0,997.6
2014,7,4,10.525732383214569,4,0,2054,306,2077,1,0,1361.7
2014,7,5,10.397752808988765,5,1,7779,1741,8639,5,0,5621.8
2014,7,6,11.026831785345717,6,1,340,242,298,1,0,288.2
2014,7,7,10.583987441130299,0,0,806,393,460,0,0,537.0
2014,7,8,11.28750981932443,1,0,2573,1704,4739,8,0,2875.2
2014,7,9,11.281152647975079,2,0,6998,1337,6887,10,0,4700.3
2014,7,10,11.406994047619047,3,0,2498,716,2479,0,0,1779.5
2014,7,11,10.982981620149761,4,0,3150,1142,3225,2,0,2369.3
2014,7,12,10.539626001780944,5,1,900,422,727,3,0,656.9
2014,7,13,11.273546273546273,6,1,3638,665,3550,1,0,2422.4
2014,7,14,10.852373500260825,0,0,1241,401,935,0,0,813.2
2014,7,15,12.054962646744931,1,0,7877,1061,9672,1,0,5689.1
2014,7,16,10.838991769547325,2,0,1086,283,636,7,0,629.8
2014,7,17,11.082731451083388,3,0,1209,480,797,0,0,793.8
2014,7,18,11.867088607594937,4,0,24597,7989,47241,1,0,24747.0
2014,7,19,10.881102362204725,5,1,1390,358,697,0,0,769.3
2014,7,20,11.592493297587131,6,1,1314,618,1303,1,0,1032.3
2014,7,21,11.552238805970148,0,0,1741,1590,1503,0,0,1609.2
2014,7,22,11.775835866261398,1,0,2235,696,3350,1,0,1953.9
2014,7,23,10.600127551020408,2,0,749,327,775,0,0,588.0
2014,7,24,11.184789859906605,3,0,1399,420,648,1,0,782.1
2014,7,25,10.565830721003135,4,0,9865,389,2713,0,0,3929.0
2014,7,26,10.683702989392478,5,1,4687,336,814,1,0,1784.7
2014,7,27,11.509896324222431,6,1,1305,461,1011,1,0,879.1999999999999
2014,7,28,11.387672343876723,0,0,937,519,859,1,0,746.4
2014,7,29,11.190579710144927,1,0,1921,380,1020,3,0,1034.3
2014,7,30,11.421383647798741,2,0,874,465,934,0,0,728.4
2014,7,31,11.46644010195412,3,0,910,259,590,0,0,553.6
2014,8,1,11.012152777777779,4,0,991,350,1002,0,0,737.9
2014,8,2,10.941297631307929,5,1,693,355,476,0,0,492.7
2014,8,3,11.750695088044486,6,1,1238,295,672,3,0,691.0
2014,8,4,12.010480349344979,0,0,1325,357,1196,0,0,899.1
2014,8,5,11.69118621603711,1,0,1122,573,1148,0,0,910.2
2014,8,6,11.41870824053452,2,0,13033,1531,10472,18,0,7663.9
2014,8,7,10.327090301003345,3,0,1309,787,1044,2,0,1020.7
2014,8,8,11.351457840819544,4,0,2001,522,1534,0,0,1269.3
2014,8,9,10.753184713375797,5,1,769,365,508,0,0,529.1
2014,8,10,10.731369150779896,6,1,2635,905,4541,4,0,2514.8
2014,8,11,10.744913928012519,0,0,3011,289,1341,2,0,1421.2
2014,8,12,11.438344594594595,1,0,1112,412,917,0,0,773.5
2014,8,13,11.780936454849499,2,0,662,436,399,0,0,492.7
2014,8,14,11.911290322580646,3,0,3666,490,4119,1,0,2531.5
2014,8,15,10.93974820143885,4,0,1217,488,1882,0,0,1124.9
2014,8,16,10.78921568627451,5,1,802,268,377,0,0,460.9
2014,8,17,11.371980676328503,6,1,999,273,504,0,0,560.1
2014,8,18,9.444099378881987,0,0,35399,20189,71853,48,0,40251.200000000004
2014,8,19,11.800324675324676,1,0,3940,908,3715,2,0,2659.7000000000003
2014,8,20,11.402387041773231,2,0,7795,666,5492,6,0,4252.5
2014,8,21,11.403767403767404,3,0,2567,491,1810,4,0,1509.5
2014,8,22,12.595617529880478,4,0,944,453,556,0,0,631.2
2014,8,23,11.423817863397549,5,1,1369,318,665,0,0,737.4
2014,8,24,10.955320877335499,6,1,1424,700,3246,1,0,1681.0
2014,8,25,13.011988716502115,0,0,6274,757,6492,0,0,4132.6
2014,8,26,10.473810957254665,1,0,12147,1142,7857,25,0,6458.0
2014,8,27,10.968654434250764,2,0,1952,991,2964,0,0,1871.1999999999998
2014,8,28,12.244505494505495,3,0,4236,773,2184,442,0,2235.2000000000003
2014,8,29,10.943104514533086,4,0,2581,864,2883,2,0,1984.8
2014,8,30,10.42751388032079,5,1,1413,326,716,1,0,769.1
2014,8,31,10.947794117647058,6,1,1037,353,579,1,0,626.0
2014,9,1,11.228371501272264,0,0,786,295,615,2,0,538.3
2014,9,2,10.926479378362224,1,0,1073,438,557,0,0,664.2
2014,9,3,11.50835322195704,2,0,735,360,520,1,0,520.5
2014,9,4,11.48345864661654,3,0,3939,1028,4999,5,0,3092.6000000000004
2014,9,5,9.805594405594405,4,0,1173,290,672,0,0,669.5
2014,9,6,11.145914396887159,5,1,2171,346,2608,0,0,1572.1
2014,9,7,10.302507836990596,6,1,2977,1143,4802,0,0,2790.9
2014,9,8,12.047226386806596,0,0,5359,683,4530,5,0,3239.9
2014,9,9,10.56907659269864,1,0,21768,2549,37899,271,0,18919.7
2014,9,10,11.6726893676164,2,0,784,437,891,0,0,677.3
2014,9,11,11.357038123167156,3,0,1270,451,685,5,0,766.9
2014,9,12,12.241301907968575,4,0,1882,450,1732,2,0,1264.2
2014,9,13,10.157689811810513,5,1,1614,405,1387,4,0,1062.3
2014,9,14,11.062776957163958,6,1,626,341,389,1,0,440.90000000000003
2014,9,15,11.975291695264241,0,0,1502,322,647,0,0,773.5
2014,9,16,11.287331917905167,1,0,110415,2953,137363,24243,0,75514.6
2014,9,17,11.089593383873192,2,0,1084,496,836,2,0,774.4
2014,9,18,11.498907103825136,3,0,1161,382,812,1,0,744.7
2014,9,19,10.407225964482548,4,0,4758,460,3421,0,0,2637.7
2014,9,20,10.488073394495412,5,1,708,297,545,1,0,494.7
2014,9,21,11.016622922134733,6,1,1393,393,979,5,0,868.8
2014,9,22,11.01456664238893,0,0,2875,33550,2908,3,0,15154.899999999998
2014,9,23,11.568991097922849,1,0,5022,935,4976,81,0,3373.4
2014,9,24,12.505494505494505,2,0,2628,655,1921,4,0,1626.7
2014,9,25,11.809259259259258,3,0,3116,459,3523,1,0,2175.3
2014,9,26,11.16546762589928,4,0,2692,405,2510,0,0,1722.6
2014,9,27,11.340642529321775,5,1,13747,1231,7119,6,0,6752.2
2014,9,28,10.621893178212586,6,1,33906,3971,49820,645,0,26706.2
2014,9,29,11.415247364152474,0,0,8809,1289,3734,3,0,4278.5
2014,9,30,11.237682301931414,1,0,26988,1252,14538,3,0,12958.6
2014,10,1,11.06974358974359,2,0,12582,618,2883,0,0,4886.7
2014,10,2,11.46655328798186,3,0,8258,2042,4706,6,0,4706.0
2014,10,3,11.87641196013289,4,0,2409,590,1174,1,0,1310.9
2014,10,4,10.768713204373423,5,1,3124,1210,3789,2,0,2557.9
2014,10,5,10.743370402053037,6,1,971,532,1209,2,0,866.8
2014,10,6,11.253351206434317,0,0,1638,585,2259,1,0,1403.1000000000001
2014,10,7,11.45409604519774,1,0,6002,1068,7084,2,0,4353.0
2014,10,8,11.177339901477833,2,0,2786,1452,4574,2,0,2788.8
2014,10,9,12.341787439613526,3,0,1644,771,1960,3,0,1389.6
2014,10,10,10.926098535286284,4,0,1149,437,1350,0,0,924.5
2014,10,11,10.56111645813282,5,1,739,287,509,0,0,489.2
2014,10,12,11.238387379491673,6,1,8933,2334,21963,1,0,10202.4
2014,10,13,10.86741214057508,0,0,1648,642,1908,3,0,1323.6
2014,10,14,11.839192708333334,1,0,2054,478,1075,0,0,1129.9
2014,10,15,11.302248677248677,2,0,2475,448,1887,2,0,1487.8
2014,10,16,11.687418936446173,3,0,1462,544,1275,3,0,1038.7
2014,10,17,10.94770206022187,4,0,1653,482,1210,0,0,1051.7
2014,10,18,10.752319109461967,5,1,912,461,880,0,0,722.0
2014,10,19,11.074782608695653,6,1,942,289,993,0,0,696.1
2014,10,20,11.815649867374006,0,0,1296,508,1207,0,0,954.1
2014,10,21,11.330269607843137,1,0,2410,432,2561,1,0,1664.1000000000001
2014,10,22,11.235887096774194,2,0,1113,451,815,0,0,758.8
2014,10,23,12.428662827895074,3,0,3744,436,1672,0,0,1799.2
2014,10,24,10.752011704462326,4,0,7225,1897,14966,19,0,7416.1
2014,10,25,12.539083557951482,5,1,3769,536,5529,2,0,3003.8
2014,10,26,11.76173285198556,6,1,762,536,1210,2,0,806.0
2014,10,27,11.673929376408715,0,0,939,305,1282,0,0,788.3
2014,10,28,11.308477237048665,1,0,1758,1069,1314,1,0,1349.2
2014,10,29,10.864243323442137,2,0,1113,405,1046,0,0,809.7
2014,10,30,11.442943956785955,3,0,25732,1974,43288,12,0,21495.6
2014,10,31,12.072391767210787,4,0,1355,319,924,3,0,811.3
2014,11,1,11.66883963494133,5,1,6589,2305,6851,1,0,4954.0
2014,11,2,9.739007092198582,6,1,4115,881,2377,224,0,2300.0
2014,11,3,10.772026866851046,0,0,7151,637,3048,0,0,3314.5
2014,11,4,11.411488862837047,1,0,3565,1416,7562,4,0,3904.5
2014,11,5,10.863284002818887,2,0,4283,443,2725,0,0,2279.6
2014,11,6,11.451824817518249,3,0,820,337,1133,3,0,720.7
2014,11,7,11.147413182140326,4,0,4198,461,5757,3,0,3170.8999999999996
2014,11,8,10.852475247524753,5,1,1737,451,2782,1,0,1536.1000000000001
2014,11,9,11.05651777575205,6,1,1007,205,518,1,0,539.5
